z	ldistance	m1z	m2z	ra	dec	iota	pol	tc	s1x	s1y	s1z	s2x	s2y	s2z	snr
0.79379	4970.02372	65.15038	53.53452	4.58322	-0.91314	0.65758	0.01506	1251784294.54638	-0.30787	-0.22134	-0.39141	-0.30960	0.23321	0.02665	9.09056
0.26472	1345.08898	17.69611	13.28264	0.08072	0.49892	1.14612	0.33827	1251795231.23863	0.08473	-0.69916	0.16749	0.28955	-0.01460	-0.32507	9.53265
0.33920	1790.29852	16.40375	15.34413	2.07827	0.34730	0.63048	0.10306	1251768917.04174	-0.41286	-0.20688	-0.26617	0.13905	-0.53511	-0.13214	8.48149
0.22375	1111.52226	8.50839	6.20215	1.97231	-0.86208	0.67694	6.26257	1251786668.19927	-0.17934	-0.04348	-0.33805	0.22043	-0.14880	-0.00017	10.35625
0.64204	3833.22842	42.29442	41.56141	1.64018	0.42371	0.70921	2.85863	1251789481.59127	0.51411	0.77427	-0.13481	-0.02742	-0.09083	-0.13009	9.51318
0.37359	2004.37986	12.67441	10.74867	1.97175	1.17954	0.06490	0.85336	1251784669.24424	0.05050	-0.25292	0.29273	-0.27726	0.28241	0.29750	8.15493
0.28311	1452.58272	32.80869	27.02201	5.98965	0.52841	1.43315	0.79492	1251800408.73781	0.28925	0.90390	-0.21467	-0.12908	0.03831	-0.07165	11.52218
0.23597	1180.28883	73.78420	43.19148	0.84242	0.36395	1.19812	4.60000	1251774772.92093	-0.05606	0.00900	-0.24397	-0.44348	-0.07526	-0.30791	19.03406
0.36645	1959.53466	59.04133	10.49602	3.59327	-0.52565	1.13527	2.26655	1251804040.20177	0.01508	0.22927	0.07498	0.00452	-0.00776	-0.00116	9.44634
0.45898	2557.23371	46.44036	22.27393	0.03136	0.21032	1.10883	1.38307	1251784609.47463	0.22579	-0.16534	-0.11387	0.50257	0.76929	-0.14210	9.61077
0.97360	6392.86810	36.80256	35.95299	1.76429	0.46241	0.63011	2.33311	1251814796.63100	-0.03773	-0.40249	0.13669	0.04881	0.21720	0.24159	8.04840
0.37277	1999.21110	60.40118	49.05178	1.12308	0.68040	1.16509	2.93468	1251832578.82773	-0.03548	-0.06317	-0.10259	-0.20872	-0.02486	0.12047	11.15327
0.29854	1544.03898	70.90563	38.12009	2.75568	-0.10090	1.07017	1.63657	1251780423.40072	-0.00925	0.01572	-0.00984	0.22145	0.20306	0.17857	24.09611
0.48399	2724.62455	31.11358	26.87732	0.18591	0.36415	0.24229	5.34855	1251769353.94176	0.00005	-0.00384	0.00187	-0.20731	0.49839	-0.11678	12.93437
0.60972	3599.80491	49.51582	44.39896	0.56643	-0.64890	1.27588	3.43312	1251755747.89861	-0.43784	0.18549	0.34480	-0.59852	0.16799	-0.73303	10.27165
0.47203	2644.30477	73.08353	54.54090	4.17094	-1.23874	1.20143	3.60817	1251831797.87643	0.21108	0.16727	-0.53103	0.18515	0.56782	-0.74001	12.14698
0.77136	4798.04771	72.41589	70.43918	2.89621	-0.41362	0.75362	4.25410	1251801359.18850	0.52163	-0.29580	-0.38785	-0.19175	0.27054	0.56804	12.18999
0.19513	953.51492	36.15471	24.19834	1.37288	0.49408	0.09985	1.84363	1251771164.02443	-0.06046	-0.20744	-0.40607	0.32434	0.60066	-0.71579	26.15866
0.55150	3187.79922	36.83255	17.77939	4.75859	-0.15147	0.60070	2.42613	1251784331.92066	-0.21406	0.40854	0.10827	-0.37085	0.45721	-0.27452	8.20623
0.49277	2783.90929	46.73296	46.46970	1.84215	0.70773	1.53017	0.35095	1251828120.46865	-0.14664	0.15995	-0.28920	-0.77956	0.14004	-0.08201	9.18549
0.66436	3996.32662	49.57345	42.59750	1.87621	-1.10153	0.60106	1.73122	1251826148.07124	0.39926	0.49031	-0.34592	-0.28437	0.16178	0.08026	8.38725
0.51999	2969.61012	37.58090	27.14599	0.93452	0.79080	0.68155	1.88880	1251799005.17569	0.02040	-0.01818	-0.07158	0.00001	0.00012	-0.00016	13.99929
0.34094	1800.99409	32.50348	20.20872	2.31003	0.35420	0.45062	1.87735	1251829936.17021	0.13558	0.55259	-0.07122	0.02190	-0.00131	0.00016	19.68685
0.12078	563.62591	7.68797	6.40189	4.97425	-0.84685	1.41998	2.87995	1251812114.50348	-0.01968	-0.40715	0.00629	-0.02120	0.03127	0.02651	10.24762
0.13739	648.08057	58.51152	52.39621	0.04438	0.04247	0.13374	3.81717	1251825324.76020	0.40748	-0.02148	-0.23084	0.00062	0.00044	-0.00119	77.88705
0.24100	1208.86193	17.94688	9.02351	2.98995	0.51603	0.55942	2.48610	1251785635.20171	-0.01523	-0.02057	0.01376	0.11940	0.34360	0.12511	11.34903
0.97145	6375.42784	91.79573	68.96238	4.67685	1.06157	0.32637	5.17421	1251834525.59395	0.12820	-0.00943	-0.03860	-0.18949	0.01939	0.24390	13.04323
0.28562	1467.39885	57.16090	45.15744	4.16541	0.93057	1.02538	0.95018	1251783116.98185	0.84546	0.39970	-0.33567	0.03693	-0.03469	-0.01186	19.15961
0.72356	4435.94915	66.48713	40.86766	0.45571	0.30592	0.57724	2.47296	1251772513.87233	-0.07141	0.99047	0.08979	-0.13854	0.59199	-0.67250	9.94480
0.11109	515.12062	21.56758	16.92686	4.39246	0.28172	1.17771	1.80362	1251831987.22541	-0.30131	0.05545	0.22345	0.23807	0.63767	-0.64225	24.96288
0.54769	3161.25890	27.22678	26.70723	2.26787	-0.08593	0.68247	5.49801	1251837044.77948	-0.21373	0.14428	0.13414	0.02290	0.12271	-0.01087	8.75377
0.47891	2690.42292	46.56935	20.88448	0.22597	0.74615	0.29026	1.02506	1251816437.34607	0.65098	0.36229	-0.18024	0.00148	-0.01185	-0.00093	10.00726
0.49225	2780.44090	49.31936	44.28021	4.36636	-0.22842	1.12207	4.15389	1251774086.95133	-0.33675	-0.14505	0.16030	0.06217	0.20249	-0.61084	9.99143
0.66416	3994.83280	34.89764	21.19886	1.30573	1.47623	0.54532	2.25404	1251800442.69462	-0.23340	-0.10298	0.24686	-0.05052	0.14137	0.09405	8.66888
0.15415	734.79614	35.42289	9.81755	4.93829	-0.42567	1.14677	2.52785	1251780081.80073	-0.45179	-0.52017	0.43786	0.04732	-0.31853	0.92547	17.01349
0.25589	1294.03243	23.99337	21.32591	1.67407	-0.06310	0.07150	4.75242	1251821846.36121	0.65029	-0.57284	0.05491	0.03155	0.88870	-0.09553	24.27946
0.51171	2912.82458	33.63214	15.89679	4.28891	0.66209	0.86179	1.87836	1251760278.18973	0.26944	0.25676	0.54904	-0.13852	0.30152	0.01344	10.19493
0.63393	3774.38245	65.07132	14.31678	3.80422	0.02211	0.51761	1.31672	1251802371.00431	-0.11461	-0.27496	0.19345	-0.26759	-0.90083	0.33648	8.31248
0.31588	1648.15439	29.22024	22.07605	2.37404	-0.28012	0.75683	2.97638	1251826752.90524	0.00179	0.01432	0.00059	0.43118	0.05087	-0.21576	13.76983
0.72835	4471.91103	100.23447	64.17083	0.94830	0.40316	1.28085	0.62672	1251801737.26502	0.46522	-0.42836	0.45369	-0.42481	0.20029	-0.00947	8.94080
0.54845	3166.55476	38.59974	22.08634	1.58623	0.43395	0.31579	3.54699	1251832286.29781	0.34749	-0.10007	0.05453	0.29947	0.04421	0.12430	8.27783
0.32725	1717.15566	16.49654	13.91420	4.20389	0.88722	0.83520	3.92077	1251762047.27380	0.15430	-0.12347	0.16413	-0.00647	-0.01660	0.02107	12.73760
0.45216	2512.04954	23.07551	21.93187	4.77153	0.78420	0.67020	0.25496	1251772711.28372	0.58052	0.34415	-0.41701	0.70757	-0.25653	0.12881	12.53550
0.56725	3298.16894	56.78871	13.06943	2.63676	0.77290	0.83047	5.53050	1251819157.07237	0.48326	-0.43058	0.27921	-0.02729	0.24185	0.18727	8.36847
0.19331	943.59424	19.28103	17.67153	2.24783	-1.16176	0.48733	0.58919	1251821835.79265	0.74330	-0.06922	0.30459	0.66027	-0.54655	0.30549	21.80584
0.76718	4766.11854	52.73248	49.15762	5.62558	1.05731	0.25376	4.82328	1251762681.50001	-0.03842	0.13435	0.10575	-0.07828	0.54614	0.16945	13.25547
0.52724	3019.47283	78.60095	57.55910	3.15362	-0.51169	0.33618	2.44695	1251770208.88322	0.25545	0.25551	-0.64269	0.89714	0.16521	-0.40643	19.78325
0.65392	3919.88442	94.09908	30.43625	2.35340	-0.22673	0.70374	3.25941	1251832654.49104	-0.22370	0.27622	-0.03808	0.22574	-0.43851	0.46275	9.10886
0.38932	2104.00880	41.22434	23.17988	1.75162	0.76318	0.64489	4.07905	1251802974.76382	-0.31998	-0.07399	0.68756	0.14987	-0.29480	-0.02646	19.95286
0.32547	1706.28036	12.38309	10.67538	5.23350	-0.43247	0.52071	5.30168	1251791369.30070	0.36617	-0.33611	-0.65268	-0.09714	0.46921	-0.21900	8.33266
0.54512	3143.31395	56.93597	40.69956	1.76070	0.38883	0.89856	1.33435	1251813774.08450	-0.01970	0.27103	0.51448	0.16609	-0.21212	0.01301	17.28528
0.24256	1217.73341	16.37644	10.37012	0.10732	0.35956	0.77406	5.56366	1251761006.34873	-0.11985	-0.68726	0.43386	0.67720	-0.33494	-0.55981	11.18507
0.09951	457.91128	13.19489	7.30371	0.56623	-0.67626	1.08214	3.94578	1251815473.75126	-0.17419	0.06794	-0.00987	0.02026	0.00689	0.00143	18.41007
0.52425	2998.90481	56.30939	44.55238	5.62518	-0.22547	0.10518	1.49744	1251797772.90763	-0.30314	0.19561	0.36469	-0.08744	-0.07639	0.04113	19.38585
0.05031	223.73064	11.68513	10.15452	3.29254	-1.09471	0.72295	3.11683	1251782736.97163	-0.35607	0.10724	0.31762	0.06051	-0.00405	0.09175	77.67671
0.75127	4645.12221	65.49420	60.68281	3.46387	-0.59108	1.10958	2.60551	1251799061.12586	0.13414	-0.22817	-0.33796	-0.13580	-0.83243	-0.30858	9.13135
0.70263	4279.36977	66.06631	37.14505	6.11517	0.74433	0.40470	5.19333	1251754520.83190	0.10015	-0.58126	0.06973	0.15616	0.04540	0.58274	8.83756
0.59132	3468.38600	54.91533	19.88081	0.55740	0.02181	0.65586	2.94753	1251807307.27524	-0.09567	0.02975	0.00644	-0.01400	-0.13028	-0.05115	8.79890
0.90747	5860.92442	71.92619	33.06169	5.32138	0.23424	0.18866	3.54554	1251833775.60614	-0.24548	0.28609	0.62978	0.20676	-0.21144	0.01727	9.56656
0.18172	880.94013	13.81731	11.56393	6.12387	0.87731	0.57338	2.70935	1251780858.46373	-0.48715	0.40237	-0.14158	-0.33092	0.03532	0.49163	25.37493
0.47868	2688.87989	33.02461	21.38319	0.96762	-0.78830	0.64597	6.02173	1251828368.75858	0.65237	-0.16023	0.29189	-0.14428	-0.06259	-0.14496	11.78882
0.56633	3291.65633	37.75947	22.05134	0.98772	0.26624	0.50665	2.48270	1251755898.44792	-0.59504	-0.15035	0.23415	0.00079	-0.00041	0.00826	9.01941
0.52668	3015.62253	45.02211	30.74386	4.08548	-0.49274	0.28267	4.60715	1251816832.45222	-0.47077	0.66906	0.44423	-0.05614	0.02261	0.03633	15.88046
0.74803	4620.52618	59.53508	35.60388	0.94530	0.43606	0.79549	1.47131	1251816473.42469	0.00640	-0.03954	0.03667	-0.46447	-0.44655	0.55423	8.71552
0.23056	1149.77842	64.75281	42.48550	1.84014	0.53476	0.98420	5.16692	1251765479.85533	0.15954	-0.16793	-0.22483	-0.35992	-0.86277	0.22471	24.48006
0.35981	1917.98121	16.59051	16.33460	3.30148	0.14319	0.94513	2.06359	1251799752.91387	-0.02883	0.02162	-0.06435	-0.07795	-0.48233	-0.34569	8.02747
0.27484	1404.00281	14.20959	10.61592	0.70063	-1.30666	0.41030	5.86998	1251775155.18420	-0.10727	0.28410	0.17045	0.51151	0.68123	-0.35795	13.81803
0.86515	5525.68432	64.98446	57.71957	0.65224	0.17665	0.88673	5.15254	1251803566.42403	-0.11396	-0.42323	-0.31618	-0.12322	-0.04034	0.07211	9.08910
0.43466	2396.82372	48.15369	14.83969	3.46338	-0.50361	0.91943	2.34172	1251804404.76259	0.02885	0.20117	-0.04862	0.04617	0.03746	-0.01114	10.04020
0.20643	1015.36939	11.56420	7.50857	1.02836	1.26577	0.82253	6.19014	1251767014.38318	-0.79118	-0.01239	-0.38530	-0.02017	-0.00682	-0.06827	9.01799
0.92079	5967.31057	78.57633	70.74356	3.16263	-0.47090	0.35768	4.34766	1251756542.29868	0.02718	-0.04500	-0.01112	-0.04921	0.11072	0.02215	9.72896
0.42655	2343.80934	51.01495	40.94332	2.79151	-0.12692	0.32821	0.77488	1251772524.37749	0.09699	-0.72623	-0.20401	-0.13039	0.06458	-0.31113	15.66506
0.23962	1200.98699	16.68987	13.52198	3.76435	-0.14513	0.89393	2.23813	1251806117.57943	-0.03108	0.08206	0.13405	0.46953	0.25242	0.60969	15.77231
0.77530	4828.18085	76.41944	61.13586	1.84149	1.03226	0.68589	1.40199	1251778641.98004	-0.06443	0.06885	0.01963	-0.52285	-0.23677	-0.04498	8.55280
0.19946	977.14835	12.66644	7.70306	5.97528	-1.15236	0.46129	5.99341	1251834850.56354	0.22530	-0.20133	-0.05641	0.49868	0.10103	-0.48222	18.17986
0.39896	2165.52660	12.48267	11.12417	2.04907	-0.35070	0.45983	0.26939	1251774321.55992	0.17914	-0.05782	-0.10231	0.64729	-0.07268	-0.05365	10.24781
0.80948	5091.16245	77.42391	59.70270	5.44487	-0.74802	0.52841	0.78841	1251795399.54871	-0.23983	0.21056	0.00168	-0.49589	0.34300	0.58721	12.07041
0.11936	556.48250	14.06753	6.41032	0.65346	-0.57287	1.35227	4.39026	1251769500.67536	0.42476	0.81730	-0.07155	-0.53553	0.65394	0.41616	13.73565
0.89843	5789.00577	100.77830	55.95782	3.72475	0.48622	0.23931	1.91104	1251816302.51319	0.06766	0.03471	-0.02766	-0.21333	0.25798	0.10911	12.16307
0.71230	4351.56731	44.83475	44.35955	3.07016	-0.52294	0.42205	5.09137	1251754846.08902	-0.00657	0.00019	-0.00193	-0.31744	0.44240	-0.05818	8.26586
0.67110	4045.84603	27.37419	24.36414	0.56074	-0.80324	0.49712	1.00916	1251754667.18726	0.00232	-0.01042	-0.00501	-0.04591	-0.13885	0.09916	10.24910
0.59800	3516.00857	67.70951	36.36654	0.09537	0.69768	0.59145	5.57867	1251761073.21030	-0.21345	0.11483	-0.49968	0.40991	-0.10741	0.35077	9.47212
0.28210	1446.63157	49.41847	29.45902	1.38082	-0.35578	1.12551	3.69585	1251814592.17052	0.11207	-0.27971	0.61681	-0.30375	-0.10448	-0.10246	15.12083
0.50684	2879.56184	38.05950	11.82722	2.57443	0.17573	0.45127	0.79846	1251818832.16279	0.19124	0.79174	0.00638	-0.13841	-0.09460	-0.04251	8.84148
0.64413	3848.47161	68.37625	68.17754	1.78391	-0.75124	1.38332	4.58723	1251759874.34601	0.13124	0.54700	-0.59250	0.20391	0.55613	-0.64916	9.17728
0.99193	6541.89848	103.57382	70.81591	3.64118	-0.76257	0.70569	2.32979	1251804557.72837	-0.07817	0.09061	-0.03610	0.38418	-0.05011	-0.12383	12.73440
0.45437	2526.66193	25.24170	14.71310	3.82414	0.56366	0.20442	1.69104	1251821218.15503	-0.01632	-0.26377	0.09999	-0.24323	-0.07870	-0.24928	10.62802
0.77143	4798.61164	41.25446	38.89362	5.96048	-0.01269	0.42719	2.75661	1251824656.69255	-0.06787	-0.18753	-0.13747	0.31036	-0.03774	0.54155	10.31399
0.36863	1973.20125	21.05707	13.91732	5.19299	0.69278	0.60674	1.88443	1251752723.26728	0.61072	0.76123	0.18139	0.12637	-0.02806	0.23611	11.05321
0.25441	1285.50879	12.44714	11.47979	2.19310	0.87131	1.47954	4.43389	1251820723.96396	-0.15328	-0.51031	0.33928	-0.03831	-0.03973	-0.52675	9.57192
0.54440	3138.32950	26.57809	13.62502	4.93112	0.22236	0.75270	4.14310	1251774200.60615	-0.38500	0.83075	0.11296	0.05845	-0.12054	0.08924	8.19970
0.09967	458.67671	33.03954	11.32176	3.61982	-0.06861	0.77933	1.94698	1251794445.65137	0.77721	-0.48286	-0.02491	-0.26296	0.30769	0.30730	47.92576
0.95001	6201.97675	100.11736	83.42760	5.13020	0.74690	0.23995	4.69050	1251805468.56955	0.03477	0.12922	-0.10592	-0.13673	0.04647	0.14060	10.67573
0.72967	4481.86628	36.28324	25.01142	5.56296	0.33433	0.28105	1.54002	1251789426.05847	0.37962	0.32135	0.75591	-0.17006	0.19020	0.15023	10.75716
0.99271	6548.32297	114.71133	78.00584	3.13627	0.86491	0.64949	0.53526	1251825039.11685	-0.32578	0.44615	-0.30137	0.20834	0.08324	-0.76809	12.65865
0.44314	2452.47824	54.33642	35.47627	0.54319	0.81771	0.63049	4.41191	1251822948.78252	-0.06866	-0.38923	0.45705	-0.10772	0.24950	-0.10467	14.71764
0.18529	900.13588	61.52521	37.73360	5.06476	-0.10344	1.11233	2.13579	1251784416.93895	0.28949	0.12373	0.06948	-0.30728	-0.13767	0.18787	32.37756
0.38265	2061.59889	42.39226	22.37419	0.20290	-0.97603	1.27947	5.90386	1251819035.99219	-0.28117	0.50674	0.60195	0.61773	0.37307	0.24645	10.47195
0.55162	3188.62530	24.88766	19.01761	5.74553	-0.26574	0.42246	0.57853	1251828356.24380	0.10818	0.10721	0.53176	-0.52403	-0.34870	-0.50567	11.16592
0.50803	2887.68558	40.88049	27.66595	3.73219	-0.25242	0.27653	0.62687	1251766483.02962	-0.18582	0.26020	-0.29655	-0.12356	0.05092	0.04855	12.17528
0.55782	3231.98455	18.33154	17.31628	1.99618	0.40529	0.19146	4.25722	1251813962.92311	0.05641	0.14342	-0.05181	0.04846	-0.23738	0.34429	10.43575
0.88959	5718.77322	107.31990	65.28161	5.59874	0.11243	1.10195	6.23740	1251783118.81918	0.07527	-0.09543	-0.14045	0.24736	0.83077	-0.46780	8.34839
0.51893	2962.29839	20.49065	16.73485	0.96898	0.06424	0.54681	4.34468	1251808320.91845	-0.38150	-0.84162	0.21690	0.15275	0.05692	-0.21944	8.90567
0.30738	1596.90430	30.92919	7.40287	5.58463	-0.26706	0.60223	5.82077	1251790290.85448	-0.79526	0.31045	0.16238	-0.23704	-0.28080	-0.24189	9.57574
0.44061	2435.83454	33.00332	17.03204	0.59950	1.40897	0.53877	0.29643	1251756924.06864	0.11027	0.44432	-0.24061	-0.03894	0.01653	0.03604	10.09365
0.33758	1780.33405	15.26729	12.92789	0.54995	-0.02168	0.68838	4.60969	1251767591.53048	-0.20045	0.77261	-0.05669	0.36423	-0.07114	0.19368	9.52294
0.16344	783.57382	9.94544	8.48118	2.90950	0.39742	0.81967	0.37516	1251758987.19962	-0.04073	0.02439	0.01191	0.28027	0.42110	-0.12974	13.91788
0.72464	4444.06516	82.75828	40.55565	4.02231	0.22683	0.16765	6.00762	1251777132.20729	0.10183	0.06381	0.04292	-0.09345	-0.03084	0.09821	11.46645
0.43202	2379.56177	16.83252	12.06760	0.45018	-0.92680	0.29972	4.63659	1251836916.37200	0.57288	-0.21867	-0.74456	0.06639	0.10074	0.09671	10.94029
0.18973	924.16116	54.64442	26.03360	5.49855	-0.62174	0.59490	1.20714	1251810990.83359	0.03643	0.00863	0.01776	0.29930	-0.37209	0.59990	47.83865
0.41802	2288.38218	47.99836	41.85066	0.95962	0.15682	0.58371	0.42158	1251766624.60555	-0.13552	-0.38318	0.11829	0.31948	0.35735	-0.60389	17.92442
0.31341	1633.19793	59.36441	50.40954	0.47049	0.15347	0.93171	0.32609	1251786139.32821	0.04532	0.08813	-0.06396	0.03417	-0.05774	-0.06584	20.82998
0.22850	1138.15509	22.59804	14.06389	2.66265	-0.63121	1.18023	3.02677	1251757846.21280	-0.28718	0.01049	-0.03098	0.02915	0.09907	0.01215	10.55477
0.72438	4442.12276	64.84304	55.76361	0.13638	-0.15213	0.65455	0.33709	1251800395.76980	-0.09733	-0.03603	0.07604	-0.12219	0.47677	-0.72473	10.61682
0.64705	3869.73721	17.05143	14.27523	5.96205	0.60203	0.23558	3.78531	1251783523.06324	-0.23422	-0.84238	-0.12296	0.11750	0.07357	0.31449	8.07983
0.78934	4935.79156	46.39997	44.20074	3.42390	-0.19904	0.54638	1.34517	1251834085.45353	0.01399	0.01555	-0.00977	-0.16582	-0.12277	0.43169	9.57365
0.22781	1134.28869	13.92904	11.38162	4.15077	0.46850	1.16967	3.45280	1251775662.73070	0.01682	-0.02186	0.01446	0.51547	-0.23711	0.17104	9.31380
0.08697	396.83282	22.60303	12.69207	0.57008	-0.07260	1.08792	3.82157	1251806646.91049	0.32522	-0.01120	-0.18707	0.00068	-0.00137	0.00472	34.76032
0.54467	3140.18693	52.97857	45.65626	0.90706	0.01610	0.62873	0.42619	1251820142.99599	-0.06440	0.17870	0.30506	-0.49667	-0.11406	-0.09311	13.87649
0.38316	2064.87225	17.47855	13.34974	0.46743	0.97759	0.16093	1.61209	1251790384.11668	0.46185	-0.06398	0.73619	-0.43763	-0.30722	-0.73053	14.47398
0.39067	2112.56197	25.40031	22.27462	1.37738	-1.19217	0.28879	0.59110	1251798735.71751	0.18628	-0.21858	0.05323	-0.46368	0.13627	-0.28592	13.40593
0.14529	688.75757	8.06998	5.82020	4.79533	-0.04383	1.43917	5.00238	1251813841.93205	0.22128	-0.77780	0.10298	-0.35211	-0.10843	0.09710	10.09679
0.75195	4650.25558	94.47974	50.85202	0.59483	0.16144	1.08734	5.89858	1251789531.74667	0.44459	-0.16097	0.34588	-0.04125	0.58159	-0.51281	8.66190
0.42187	2313.35088	60.87159	53.30262	1.73122	-0.00844	1.11559	3.23766	1251761502.01193	-0.42256	-0.61173	0.53142	0.08201	0.62090	0.04172	14.87545
0.62336	3697.96268	43.94924	40.32147	4.84665	-1.00735	1.18287	5.36556	1251820628.62391	-0.09182	-0.01051	-0.06078	0.17806	-0.54585	0.13994	9.63014
0.32854	1724.99534	27.21783	10.20330	2.58138	0.89646	0.31122	1.92906	1251790379.92416	0.18347	-0.56135	0.40139	-0.54485	0.15180	-0.18434	9.20056
0.29392	1516.54282	26.75290	20.29385	2.38001	0.82814	0.85733	4.36746	1251813148.27496	-0.13117	-0.16761	-0.18086	-0.07918	-0.47373	0.82115	18.72466
0.20553	1010.42409	7.92324	7.90275	1.00528	0.24384	0.79769	4.33654	1251789817.49098	-0.36302	0.38033	-0.09119	0.00030	0.00106	0.00391	8.55715
0.77455	4822.44802	77.81530	66.95982	3.85632	0.87246	0.61355	6.25615	1251771005.78429	0.02766	0.00034	0.03805	0.31229	0.04702	-0.09909	14.21606
0.32016	1674.06982	34.09362	12.05974	4.96872	-0.73751	0.99398	2.40195	1251828597.59625	0.38801	0.06739	-0.50437	-0.80279	0.13699	0.20794	9.83759
0.50524	2868.66075	43.93321	33.73110	1.60565	0.21084	0.52159	2.61232	1251772920.97358	0.02868	0.16508	-0.64527	0.70509	0.61156	-0.00998	12.32432
0.26177	1327.94993	48.26529	48.15177	2.07852	-0.02821	0.57099	0.61225	1251780501.06739	-0.04239	-0.09166	-0.06140	0.42037	0.06726	0.67188	43.54523
0.74349	4586.15762	87.66186	68.24765	0.95054	-0.29510	0.87034	2.49149	1251799870.93974	0.50817	0.04286	-0.19670	0.80271	0.07570	-0.42463	10.16045
0.33049	1736.93816	40.07504	7.35241	1.81135	0.54841	1.02822	2.41095	1251820347.29512	-0.75068	-0.17644	-0.14947	-0.05169	-0.14709	0.42984	9.20857
0.47208	2644.64052	70.05510	52.40685	1.75475	-0.67361	1.25926	3.52187	1251779945.89603	-0.66159	-0.15234	0.40783	-0.17607	-0.26765	-0.05455	14.26031
0.61184	3615.05834	52.06478	44.13482	2.01023	-0.76853	0.71004	4.82709	1251777291.64005	0.38323	-0.33632	0.30591	-0.40088	0.70562	-0.08745	16.46685
0.57159	3328.73459	50.38262	42.36791	6.19696	-1.06636	0.64943	0.43767	1251829549.48762	0.04701	-0.02746	0.04337	0.74670	0.39011	0.13779	17.29274
0.70054	4263.82321	45.77346	44.22728	5.66358	-0.35058	0.34918	1.02069	1251794514.24695	-0.11332	-0.89496	0.27485	-0.06450	-0.26214	-0.27501	10.56115
0.38217	2058.58759	12.76073	9.54174	5.34066	-1.39455	0.44086	1.17837	1251827119.53358	0.53430	-0.01641	0.22379	-0.06494	0.06385	0.08149	9.26318
0.46295	2583.68131	40.52865	23.86211	3.90491	-0.48026	1.10773	5.51456	1251803867.21907	-0.00400	-0.05834	-0.12793	-0.88368	-0.12002	-0.26472	10.50300
0.75819	4697.66077	44.62541	30.71092	6.15050	0.11885	0.39037	2.58691	1251765513.16276	0.59047	0.13286	0.00433	-0.16117	-0.57829	0.24556	8.03329
0.36245	1934.47046	22.43251	10.55364	4.32005	-0.29005	0.56653	5.21297	1251790903.47433	-0.22179	0.13786	0.12501	-0.53168	0.52119	-0.29776	8.68898
0.28933	1489.32566	18.36192	7.26514	4.36028	0.54053	0.82597	3.49662	1251837916.77057	0.01814	-0.00265	0.04092	-0.04055	0.46738	-0.25785	9.45549
0.36481	1949.24781	56.70037	30.86271	2.31449	-0.01051	0.97673	4.95263	1251829772.71182	0.00217	-0.02640	0.06658	0.00345	-0.02545	-0.00037	14.61901
0.43329	2387.87087	27.82267	12.53570	2.09291	0.66353	0.65178	2.91312	1251795512.84302	0.37176	-0.20236	-0.25382	-0.01600	-0.30007	-0.31369	8.04636
0.24515	1232.45393	60.34108	35.95300	5.39566	1.29107	1.17433	0.12449	1251769758.68364	0.05470	0.28666	0.40726	0.06099	-0.39991	0.49600	30.59158
0.28996	1493.04807	9.51667	7.10441	2.61717	1.05247	0.78789	5.24659	1251753600.95693	0.00190	0.02534	0.00174	0.20680	0.21370	0.34082	8.29082
0.36318	1939.03566	52.02171	33.84674	3.20656	0.41587	1.33230	0.71110	1251815794.06109	0.96077	-0.09191	-0.10035	-0.37777	-0.80424	0.13409	9.49492
0.51552	2938.90578	53.45084	41.98973	3.53580	-0.27027	0.95027	0.63443	1251774132.23509	0.59182	-0.45862	0.24295	-0.14719	-0.15336	0.02254	10.99681
0.37755	2029.36308	24.68721	11.31668	0.68487	-0.27901	0.95789	4.52197	1251759813.68935	-0.30739	-0.52215	-0.44081	-0.16248	0.00346	0.07406	8.07401
0.63888	3810.31151	31.82437	29.84013	5.34581	-1.41767	0.65263	3.76367	1251829670.52548	-0.10391	-0.00367	-0.00653	0.44317	-0.52706	-0.40393	8.96863
0.72463	4443.98536	46.06497	29.07686	0.94645	-1.01055	0.74834	1.28118	1251830012.17858	0.01525	0.00396	-0.00513	-0.02321	0.03864	-0.06361	8.29890
0.31446	1639.58632	25.09949	10.93753	3.75618	0.91287	0.51257	2.28901	1251775763.05041	-0.00169	-0.07488	-0.16770	-0.12457	-0.16132	-0.90848	11.02746
0.59481	3493.24842	17.07893	15.74667	0.21730	-0.27776	0.08341	4.56827	1251757135.37552	0.32085	-0.21874	0.01918	-0.58396	-0.56789	0.48234	8.65164
0.26496	1346.44610	12.80514	10.44772	0.83424	0.83551	0.42195	0.85645	1251820320.03756	0.06027	-0.14951	-0.32098	-0.00261	-0.17949	-0.09115	11.79362
0.36961	1979.32589	27.77011	19.63816	4.81129	-0.20892	0.52108	5.79480	1251807363.56072	0.57791	-0.48004	0.16100	-0.02266	-0.06388	-0.00251	16.05056
0.27037	1377.95026	16.67140	6.88285	2.89742	0.57963	0.83362	3.07343	1251758840.65838	0.48420	-0.32118	0.42050	-0.36744	-0.25408	-0.20895	8.68099
0.51547	2938.57293	63.46391	47.32360	1.92722	0.43305	1.01431	5.66342	1251801535.75747	-0.31750	0.32483	0.00066	-0.23009	0.07732	0.16026	11.57795
0.64661	3866.48446	52.65304	48.72867	3.92575	0.27934	0.46569	5.94853	1251762242.71578	0.47212	-0.23345	0.68145	-0.65320	-0.30677	0.48891	20.01572
