z	ldistance	m1z	m2z	ra	dec	iota	pol	tc	s1x	s1y	s1z	s2x	s2y	s2z	snr
0.31822	1662.26474	23.09003	17.61539	5.80415	0.74226	0.94928	2.80251	1251830633.78094	0.23752	-0.50602	0.53499	0.07691	0.01159	-0.09739	7.94228
0.81711	5150.24233	17.52772	13.76702	2.21110	0.99089	0.43013	5.55434	1251826021.48949	-0.66640	0.30646	0.33197	0.13273	0.40226	-0.85034	5.13743
0.93480	6079.57945	68.14548	48.04538	0.80266	-0.30703	0.64208	4.01929	1251826599.79687	0.26726	0.52355	-0.25370	0.11119	-0.09751	0.14643	7.31822
1.45785	10532.63968	67.23037	46.17677	2.66649	0.84894	0.31252	3.38216	1251822580.30781	-0.69417	0.14182	0.19627	0.11976	0.21662	-0.01010	7.61744
0.72466	4444.21322	34.16404	13.29171	3.91517	-1.06061	0.61714	1.20043	1251808093.24121	-0.45266	0.65534	-0.49015	-0.24812	0.13474	-0.12401	5.71197
0.77592	4832.88416	32.63608	22.53174	6.23139	0.41915	0.45793	3.01652	1251808957.87908	0.27124	0.08545	-0.08161	0.03621	-0.00218	0.04420	5.06759
0.94220	6139.09179	83.84705	31.84817	4.69685	-0.63254	0.94252	2.47707	1251797041.59081	-0.36261	0.46019	0.01524	0.67183	0.08637	0.53297	6.05036
1.20729	8342.01889	109.91562	76.17983	2.31111	-1.41206	0.95240	1.20936	1251785259.88886	-0.13139	0.90864	-0.08800	-0.41204	0.43024	-0.73672	6.79453
1.06014	7102.69166	102.38391	67.73770	0.96688	0.22990	0.63060	6.27070	1251826419.33687	0.23734	-0.58687	0.72518	0.04969	0.08525	0.17500	7.04950
1.40713	10081.87460	90.35829	83.24289	1.81487	-0.29699	1.24627	3.60109	1251777491.38791	0.25148	0.38582	-0.22358	-0.58628	0.12315	-0.14974	5.50946
0.26143	1325.98425	10.68474	9.83996	1.35922	1.45537	1.30238	0.83781	1251815846.25026	-0.38879	0.21131	-0.69531	0.16211	-0.20370	0.20877	7.25414
1.22209	8468.69024	63.82030	51.97050	0.42988	0.58773	0.66342	0.31002	1251804190.70021	-0.06296	-0.08156	0.02432	0.63341	0.42365	-0.18900	7.21923
0.49989	2832.22622	17.26248	15.06485	0.75287	-0.84316	0.96829	1.61142	1251834390.18821	0.28427	0.55062	-0.75167	-0.07664	-0.72155	-0.25629	6.27726
0.25434	1285.12576	9.98297	8.94329	5.11773	0.50764	0.50618	2.29801	1251804351.74770	-0.82740	-0.51743	-0.06774	-0.18061	0.35206	0.00820	6.46965
0.53807	3094.38771	32.03431	15.90158	4.37040	-1.43374	0.89126	4.71095	1251819732.35339	-0.06997	0.36597	-0.01581	0.43789	0.63238	0.55711	7.26256
0.43371	2390.56233	12.97784	11.36135	3.65147	1.18717	0.69701	1.81774	1251794225.80915	0.00975	-0.01165	0.04587	-0.26133	-0.84981	-0.01022	5.55610
0.30142	1561.22581	10.06253	7.94927	1.98445	-0.13334	0.82627	0.58501	1251829575.43973	0.16351	-0.18712	0.43851	-0.09038	0.06722	0.31526	7.03870
1.30373	9174.07677	137.39355	76.22583	1.80942	1.13615	1.10909	3.70427	1251765017.69492	0.22141	0.53348	0.00635	0.02531	-0.26687	-0.05276	5.10492
1.34763	9557.56170	84.68301	77.10350	1.34907	1.25964	1.00195	1.62828	1251826298.44137	0.29161	-0.08145	0.20390	-0.18331	0.46366	0.19278	6.52524
0.76469	4747.16630	23.49181	22.12520	5.86683	0.21590	0.63090	4.60618	1251798420.57180	0.12520	-0.47230	0.21013	-0.02987	0.00957	-0.03878	5.44247
0.65947	3960.45955	14.81711	14.32638	4.50492	0.60961	0.42736	3.36275	1251780824.13123	-0.12933	-0.07747	0.10446	-0.02286	-0.30599	0.67956	5.48321
0.57898	3380.86039	40.02919	31.96639	4.02054	0.67264	1.31839	3.15799	1251780414.34769	0.15505	0.32807	0.02231	-0.30997	-0.17955	-0.20119	5.23999
1.19069	8200.30632	78.68557	42.27114	2.43977	1.05564	0.44917	3.35448	1251768155.02570	-0.35004	0.14014	-0.25168	-0.48504	0.41475	-0.10940	5.62860
1.40886	10097.11647	46.93896	35.97398	3.66569	1.00636	0.39356	3.82038	1251820442.49246	-0.02199	-0.25229	0.41092	0.26578	-0.04100	0.94178	5.68207
1.21190	8381.42532	107.48156	43.31997	6.24806	0.71288	0.90871	4.42992	1251784273.13285	-0.05193	-0.01460	-0.06411	0.32042	0.08029	0.20631	6.78480
0.39053	2111.66699	21.78436	18.41909	4.70678	-0.15381	1.28052	4.62591	1251797876.72436	0.11932	0.25255	0.18753	-0.75815	-0.03359	-0.16907	5.62287
1.19520	8238.70857	48.12635	47.18373	3.90900	0.33850	0.97626	0.93980	1251766120.17627	0.01616	-0.00581	0.27156	0.16173	-0.48718	-0.07848	5.27447
0.82477	5209.70353	48.78631	24.96811	0.37404	-0.40850	1.03432	1.82300	1251755423.19374	0.02951	0.04069	0.07436	0.17431	0.17391	0.36693	6.47488
0.51135	2910.39180	22.47790	17.58377	1.99492	0.45878	0.75934	0.68725	1251793475.33030	-0.08782	0.08650	0.66270	-0.21713	0.13599	0.38358	7.98914
0.93731	6099.81294	34.68410	25.36208	4.44870	-0.10503	0.15551	5.95136	1251766363.43901	0.31527	0.48809	0.26177	-0.45535	-0.25529	-0.36971	6.55218
1.21945	8446.10402	123.32618	83.14188	2.85500	-0.93062	1.09598	0.93176	1251776838.76216	0.75031	0.18659	-0.25382	-0.28012	-0.17117	-0.29129	6.80214
0.56039	3249.97270	11.66106	9.47583	2.40480	0.55388	0.60388	1.46097	1251829981.48749	-0.22370	-0.55093	-0.37632	-0.16895	-0.12507	-0.17329	5.41068
0.66479	3999.46492	20.14259	15.62765	4.39169	0.74615	0.40459	1.08821	1251774443.64675	0.10348	0.39448	-0.15036	-0.08889	0.06459	-0.05851	6.92744
0.98680	6500.13786	98.89039	19.27827	2.80068	0.80306	0.76291	5.59944	1251832759.24027	0.16333	0.31280	0.55135	-0.05649	-0.07595	0.23371	7.05605
0.56460	3279.55734	58.57921	45.12288	4.71075	0.58826	1.54851	3.77085	1251768994.33768	-0.31202	-0.20598	-0.07620	0.05988	-0.48161	-0.63685	5.55573
1.30134	9153.26981	70.75351	52.00716	3.09224	0.63559	0.70494	1.24204	1251814985.69666	0.39915	-0.67610	-0.27628	0.22208	-0.09579	0.42104	5.94693
1.30877	9217.96491	53.36015	45.29379	2.43891	0.77989	0.78289	4.02068	1251831192.32342	0.00602	-0.13970	0.13228	-0.13809	0.51780	-0.35148	5.63996
0.83721	5306.67429	22.07748	13.91341	5.16127	-0.28229	0.59868	5.96369	1251820932.66115	0.13019	0.01848	0.10662	-0.00098	0.00186	0.00237	5.06588
0.41411	2263.03236	11.83131	9.60843	1.78429	0.25854	0.56528	5.63190	1251769487.01155	0.06556	-0.14313	-0.04597	-0.04967	-0.29897	-0.07837	6.25773
0.57049	3320.95107	22.10057	8.89945	0.83014	-1.07766	0.40021	1.92193	1251755605.37268	0.04888	-0.51615	-0.11327	0.01897	0.04377	-0.06781	7.21776
0.89713	5778.68615	110.91424	56.44984	2.68308	0.36196	0.84509	1.00153	1251791122.55970	0.02834	0.00167	-0.00573	-0.05096	-0.78162	-0.19929	7.45080
0.97441	6399.43752	50.47873	15.45135	2.20704	-0.20287	0.52795	3.17157	1251776686.40099	-0.20816	0.00569	-0.27950	0.63573	0.47579	0.19243	5.00112
1.48090	10738.59070	86.79174	57.59778	5.18021	-0.78682	1.03811	4.49401	1251824846.76771	-0.28365	-0.35244	0.58716	0.18066	0.21150	-0.04712	5.05707
0.90432	5835.86074	56.67316	38.82540	5.01720	-1.18110	0.55254	0.57347	1251796134.95544	0.16045	0.32494	-0.70473	0.22238	-0.93175	0.03365	7.34858
0.39351	2130.70927	14.24866	12.31934	1.12545	-0.81941	0.84084	2.61764	1251831172.25275	0.05933	0.02459	0.43802	0.35053	-0.40258	-0.17603	7.72934
1.27751	8946.35869	99.37092	96.59452	0.24813	-0.53135	0.99887	4.71165	1251813080.10137	0.24707	-0.19490	0.04201	-0.10755	-0.11657	0.04475	6.42661
1.45939	10546.35180	136.01127	60.43738	5.15644	0.48262	0.37648	2.99994	1251816415.41917	0.74054	-0.49257	-0.40709	-0.33859	0.13530	0.24579	5.41530
0.73151	4495.75067	14.81635	13.21892	2.66286	-0.58573	0.05211	4.66631	1251790194.09510	0.16710	0.02141	-0.20958	0.21691	0.14584	0.05246	6.05575
1.16413	7974.50981	67.58775	44.63154	3.70441	0.49023	0.23042	6.27079	1251806788.65040	0.23844	-0.28870	-0.15438	-0.28808	0.04599	-0.14570	5.43616
1.06780	7166.22971	37.92381	30.94161	0.41895	-1.42554	0.65731	0.33860	1251775418.69061	0.01293	0.20782	0.22081	-0.50085	-0.20627	-0.13706	5.18968
0.97219	6381.39760	42.97741	27.23920	3.55836	-0.67727	0.13639	1.82102	1251831178.58859	-0.47287	-0.27615	0.07766	-0.30597	0.07783	0.29742	5.12359
0.45295	2517.28228	22.51604	14.87665	0.55545	0.35344	1.00982	2.36035	1251777653.91263	0.41485	-0.52718	-0.10713	-0.16407	0.65293	0.30303	5.81056
0.96747	6343.13878	73.13851	23.49320	4.96260	-0.05558	0.63997	1.03280	1251810801.31013	-0.10903	-0.16149	-0.00640	-0.53452	-0.24019	0.26236	5.85212
0.98247	6464.93203	45.14059	38.24695	4.51101	-0.78472	0.52120	4.50829	1251799221.80090	-0.34670	-0.08766	-0.23503	0.06400	0.12711	-0.04845	7.98726
1.12552	7648.49562	66.34664	63.48980	6.24662	-0.91345	1.04697	3.58591	1251767880.40582	0.21396	0.95119	0.01765	0.24066	-0.50507	0.21013	5.04051
1.35952	9661.88961	90.78652	70.32475	4.31466	0.74285	0.15852	4.03655	1251785629.03936	-0.11303	0.64155	-0.19376	-0.48766	0.56052	0.06582	6.59973
0.73383	4513.24188	84.86346	64.61129	5.90945	0.42037	1.48720	0.29202	1251762646.73494	0.03024	0.11572	0.32228	0.18053	-0.89383	-0.22587	7.49887
0.87411	5596.35370	86.14367	42.23294	3.54789	1.27656	0.99461	0.53509	1251802000.15275	0.09316	-0.17319	0.04277	-0.07250	0.20068	-0.27528	5.56713
0.78834	4928.14479	22.44847	18.82418	1.87604	-0.08319	0.50926	3.82311	1251810442.03692	-0.76383	-0.53736	0.07030	-0.42004	-0.89625	0.08240	5.06278
0.91694	5936.49937	42.08673	27.40161	5.34649	0.73716	0.81475	2.99174	1251763010.29536	-0.64450	-0.55974	0.12592	-0.53655	-0.10721	-0.57260	5.51323
0.45947	2560.49639	15.06281	12.59389	1.82310	0.18675	0.52855	3.32838	1251766535.41688	-0.18988	-0.48131	-0.58576	0.16573	-0.31242	0.52039	6.53566
1.25314	8735.70295	55.24096	38.33487	5.37379	-0.76941	0.52979	3.34428	1251803485.92888	0.09815	-0.19064	0.12728	0.25457	-0.08986	0.01366	5.90910
0.34081	1800.19464	19.81468	11.41776	1.72550	0.27926	0.79577	1.35395	1251758582.93216	-0.14584	0.07803	0.21909	0.20884	-0.75374	0.34127	5.20012
0.99187	6541.40436	38.69389	38.18695	0.28538	-1.06573	0.56837	5.54533	1251811786.55189	0.29803	-0.20152	0.69068	0.34368	-0.13706	-0.06402	6.16310
1.36647	9723.05179	87.81719	84.15565	5.20694	0.60646	0.87029	1.59043	1251835765.56275	0.12036	0.13360	-0.10894	0.41364	0.34776	-0.30025	5.44299
0.82748	5230.82915	55.21278	37.75878	0.68970	-0.77428	0.77628	3.07989	1251819044.72085	0.00450	0.00016	-0.00543	-0.02940	0.01139	0.01112	7.21539
1.40756	10085.66745	90.34028	84.89478	2.44706	0.44784	0.79900	3.78743	1251786328.36583	-0.66573	0.73136	0.11005	0.00333	0.00107	0.00389	5.17945
1.43783	10354.23894	99.99800	38.83432	1.24707	-0.29790	0.29540	4.44882	1251805808.41531	0.20580	0.85813	0.42667	-0.67698	-0.56098	-0.13088	5.68686
1.20121	8290.05835	80.67128	38.71149	5.11154	0.76512	0.68532	5.90128	1251788948.68379	-0.42215	0.06765	0.02255	0.50836	-0.36648	0.74804	6.07432
0.57571	3357.76429	34.52563	15.74363	5.31233	-0.13272	0.59883	3.02442	1251771136.54896	-0.09221	-0.03849	0.11666	0.42378	0.41333	-0.68160	6.82068
0.94057	6125.99620	28.85673	21.63167	1.22964	0.51673	0.45484	5.54948	1251795040.52485	-0.24254	-0.51657	-0.09251	-0.00013	-0.05135	0.13035	5.42233
1.01424	6724.29551	52.32502	27.13356	5.10044	0.43046	0.67381	1.23859	1251783215.15041	-0.05410	0.10536	-0.26428	-0.13491	0.44863	0.81275	6.11065
0.55058	3181.36545	76.10789	21.38367	5.45108	-0.53885	1.07490	0.33693	1251837467.38801	0.15976	-0.09878	-0.08213	0.00661	-0.00286	0.02813	5.68297
0.44745	2480.90067	9.07352	7.33652	2.88022	0.77149	0.43806	5.17148	1251838158.92182	0.49569	-0.68409	0.12046	-0.50564	-0.18817	0.78220	6.75838
1.28448	9006.82531	104.72226	31.76393	2.00574	1.08259	0.82315	2.81906	1251814895.04863	-0.27077	0.14716	0.63211	0.12400	-0.12093	0.16530	6.66316
1.09605	7401.52978	68.93600	51.37250	0.97347	1.04444	1.47273	2.89544	1251802082.30428	0.88753	0.02206	0.28441	-0.27158	0.16442	0.14136	5.87925
1.36106	9675.43748	71.85252	70.60691	5.17153	-0.84094	0.53359	2.11123	1251756325.98912	0.13877	-0.08861	-0.72613	0.06495	0.12360	-0.22297	5.04538
1.16361	7970.12526	78.60077	39.85335	1.93478	-0.27799	0.79961	5.87750	1251817175.35917	0.08421	0.14822	-0.11032	-0.00238	0.03020	0.02735	5.00465
0.78467	4899.97995	66.83486	56.52562	2.33879	0.72812	0.82498	2.65817	1251783566.65750	0.49179	0.05371	0.49156	-0.52878	-0.11064	-0.67665	6.55142
0.82642	5222.56479	39.36112	21.13444	1.34783	-0.82792	0.66404	4.44435	1251770117.15982	-0.25976	-0.61571	0.18649	-0.06594	-0.10530	-0.01687	7.34911
0.92190	5976.19442	34.65377	19.97990	1.77219	-0.51911	0.17343	0.56097	1251773703.36359	-0.21806	-0.68298	-0.06336	-0.05053	-0.13923	-0.27904	7.23839
1.36014	9667.40920	80.90601	72.63655	5.50161	0.83927	0.68454	3.19541	1251767212.99418	-0.20891	0.51856	0.28635	0.11621	0.04716	-0.58676	7.66199
1.09128	7361.64567	39.78020	37.22549	2.49201	0.66087	1.07879	4.50152	1251822217.39197	-0.04329	-0.65744	0.21602	-0.60652	0.13201	0.35310	5.56686
0.46744	2613.63786	24.45349	17.24941	0.63146	-0.36878	0.88132	1.27301	1251818537.78343	0.15450	0.56161	0.80138	-0.33701	0.01078	-0.38592	7.88019
0.42006	2301.58060	8.51920	8.12888	4.24809	0.45323	0.37573	3.48274	1251824666.92902	-0.00138	-0.06970	-0.02420	-0.32168	-0.51268	0.02302	5.81954
1.24215	8641.08783	74.86239	63.07982	2.63675	0.43895	0.86755	4.71273	1251824300.50620	0.32650	0.16717	-0.15835	0.07061	-0.32973	-0.24227	7.32370
1.25188	8724.90420	102.72881	68.79602	5.30899	-0.72325	0.60441	5.08272	1251769948.94521	0.23160	-0.37366	-0.02788	-0.50746	-0.17122	-0.44147	5.83586
1.09945	7429.90045	88.40302	86.17049	0.95702	-0.15191	0.74467	4.44014	1251790462.27941	-0.12587	-0.40819	0.19899	0.79704	0.39523	-0.12425	5.26822
0.68600	4155.81455	38.69127	17.51870	2.11603	-0.18893	0.50204	0.30390	1251759602.02736	0.41941	0.05858	-0.27525	-0.11726	0.22967	0.90373	5.56613
0.50388	2859.37234	21.63480	19.06386	4.56630	-0.93707	0.60292	3.31728	1251833770.39970	-0.29252	-0.21299	-0.59884	0.16738	-0.03210	0.22703	7.25962
1.39857	10006.13990	126.40388	43.91463	6.26170	1.15086	0.65233	5.84945	1251767264.50282	-0.11143	-0.16515	0.44237	-0.20716	-0.14963	-0.25120	5.77090
0.26826	1365.65769	14.21179	12.21400	5.56065	-0.10310	1.10684	4.04623	1251803844.08780	0.21211	-0.08522	0.07015	-0.18351	0.00193	0.35394	6.41157
0.98051	6448.98305	44.86630	32.47634	1.29769	-0.20797	0.54340	3.16861	1251757127.05495	0.12192	0.05277	0.03360	-0.50262	0.05847	-0.41990	6.20846
0.51857	2959.86356	9.81852	9.16396	0.05710	-1.27650	0.70755	5.91082	1251829505.10527	-0.29383	-0.13441	0.22517	0.43846	-0.07842	-0.05961	5.12982
0.70668	4309.53413	27.91423	27.55476	4.88846	-0.05735	0.70190	1.67378	1251782482.15713	-0.74406	0.25511	-0.17397	0.78717	-0.06816	0.40522	6.61560
1.01225	6708.03178	41.43502	38.08339	4.55192	-0.53241	0.47349	0.67983	1251769861.66224	-0.12697	-0.85845	-0.05105	0.06915	-0.12584	0.49566	5.10934
0.79785	5001.30507	91.32811	26.01129	3.49446	0.98900	0.39105	3.53059	1251778383.11432	0.38558	-0.56164	-0.54411	-0.58970	-0.28336	0.18320	6.42979
1.46794	10622.68710	92.66834	72.15783	1.72950	-0.33302	0.76415	3.22742	1251759448.04764	0.23681	-0.06800	0.02022	-0.13870	0.15277	0.61312	6.47568
0.40419	2199.08222	10.21145	9.82532	0.76339	0.73767	1.24669	2.92493	1251800260.69324	0.15401	-0.01024	0.23047	-0.27654	-0.33346	0.27262	5.66174
0.47410	2658.14116	29.15535	11.04017	2.00182	-0.76383	0.56870	1.95920	1251809102.00560	-0.81501	-0.29348	-0.17736	0.48784	0.19675	0.73017	6.01513
1.13833	7756.43003	46.14672	23.03125	3.57747	0.99698	0.49655	2.40972	1251760597.94633	0.10674	-0.27881	0.21477	-0.62509	0.39170	-0.44158	5.55648
0.50467	2864.76701	16.63284	10.88970	5.72700	0.38937	0.85197	4.60658	1251792445.82637	-0.10089	0.07412	0.60854	-0.34987	0.74741	0.12885	5.88789
1.26398	8829.34398	67.97828	63.81903	1.94382	-0.37055	0.82006	1.42212	1251772178.00663	0.20393	-0.07566	0.04931	-0.20470	-0.77774	-0.13885	7.29620
1.48020	10732.32361	52.52611	47.69899	4.49746	1.18728	0.45978	3.95560	1251753153.85107	-0.38090	-0.61567	0.64743	-0.18003	0.43475	-0.50100	5.73173
1.36631	9721.60607	126.88571	30.68344	2.78198	-1.00686	0.14644	1.97985	1251782889.06942	0.00281	-0.00260	-0.00266	0.77978	-0.14129	-0.26832	6.43506
0.59256	3477.18754	13.99296	10.23121	0.62524	-0.12431	0.49700	0.67908	1251761330.17432	0.00348	0.03295	-0.02174	0.63754	-0.65286	0.00740	5.63944
0.88352	5670.70507	45.96174	24.96307	4.14176	-1.38763	0.27324	5.89204	1251780800.17117	0.41668	-0.23760	-0.05697	-0.02344	0.06299	0.09070	6.99412
0.42219	2315.41711	26.78336	18.34371	5.53479	-1.45291	1.53355	3.94385	1251763296.64827	-0.85149	0.04460	-0.08270	-0.02998	-0.12488	0.17321	5.90339
1.05138	7030.16812	65.17992	44.44279	3.17577	-0.58886	0.64871	1.48537	1251771558.28984	-0.47236	0.34639	0.49284	0.35319	-0.46063	-0.45652	7.41638
0.50092	2839.25810	24.16690	22.10741	4.04292	0.32424	1.26567	0.69065	1251818488.54857	0.64455	-0.19772	-0.29064	-0.15546	-0.47578	0.24463	5.28099
1.49251	10842.68231	73.18036	37.71188	3.42739	0.13876	0.61129	1.55751	1251837413.35930	0.19779	0.70915	0.47412	-0.18353	-0.79311	0.04967	5.79963
0.81740	5152.48479	66.94648	43.24678	0.89308	-0.68158	0.72261	4.42096	1251789972.91880	0.14158	0.00467	0.80722	-0.00384	0.11227	0.05737	7.23940
1.07019	7186.09506	36.24113	26.11374	0.85521	1.47400	0.35252	0.67121	1251828898.02407	-0.02004	0.00297	-0.02679	0.16963	0.61409	-0.14963	5.20542
0.50791	2886.84552	12.04788	11.38518	0.59399	0.38135	0.84066	1.23892	1251797751.83376	-0.60462	-0.49949	0.13397	-0.11294	0.75849	-0.43976	6.11575
0.57083	3323.33815	41.19154	26.61540	2.99347	0.38684	0.90468	1.05707	1251779857.02993	-0.18021	-0.42388	0.61734	-0.41095	-0.37279	-0.43187	5.92806
1.21868	8439.44636	74.20893	65.77507	5.52542	0.55768	0.39910	5.71967	1251824550.29186	0.38400	0.55965	0.20174	-0.14870	0.16161	0.11241	6.52723
0.30436	1578.80576	16.92481	9.31077	4.76832	0.42714	1.21747	0.22155	1251830998.86717	0.20573	-0.05297	0.07094	0.29384	0.92154	-0.19057	5.98703
0.91504	5921.31952	39.66782	27.67451	0.07417	0.94447	1.06571	1.05509	1251787869.52954	-0.22025	-0.52694	0.22411	0.26035	-0.31189	-0.33284	5.18617
0.40074	2176.95474	37.06082	20.65185	3.49644	0.94765	1.22603	2.72005	1251780869.99427	-0.09083	0.03520	0.01525	-0.04500	-0.03835	-0.02194	7.22443
1.22196	8467.63752	43.02453	40.81579	3.38593	-0.49097	0.59619	1.42332	1251807470.61848	0.85127	0.07431	0.04458	0.10839	-0.02691	0.05205	5.08491
0.32156	1682.52467	31.94435	26.14748	2.19638	0.30733	1.50166	4.40814	1251834677.85733	-0.96069	0.06672	-0.09563	-0.45643	-0.45478	-0.04857	5.69605
1.20432	8316.59750	101.78511	99.00891	4.74258	-0.29437	0.88405	4.99783	1251769988.13850	0.45203	0.19884	0.22464	-0.11241	0.81904	0.04993	7.47635
0.44600	2471.32817	31.90954	31.83556	1.77103	0.04574	1.33631	4.88746	1251762465.05502	-0.00258	-0.11677	0.11555	0.93942	-0.02937	0.33076	7.45765
0.72067	4414.23117	93.69875	47.70118	3.51546	0.95389	1.32643	5.03058	1251784601.34929	0.10522	0.22440	0.35247	-0.03122	-0.02497	0.00291	5.96765
0.92191	5976.24292	70.15235	57.46887	0.74570	0.91413	0.75615	4.02631	1251756931.34921	0.71866	-0.46038	0.40551	-0.03129	-0.00564	-0.00044	6.69033
1.38178	9857.84848	96.73384	81.79232	4.09726	-0.28400	0.64548	5.27790	1251775111.68177	-0.22579	-0.16749	-0.09048	-0.29815	-0.06966	0.10018	6.95288
0.36961	1979.34909	42.97073	36.50026	0.12185	-0.82071	1.02416	2.64447	1251796819.22529	0.03433	-0.60186	-0.71643	-0.36151	-0.04426	0.00618	7.98738
1.10843	7505.09447	79.53332	67.15043	2.01589	-0.47220	0.56351	3.46508	1251809818.87343	-0.42276	0.66671	0.08529	0.13434	-0.01319	0.30884	6.75450
0.47377	2655.97464	17.72552	13.46375	1.98803	-1.03304	1.12867	0.84180	1251785543.53848	-0.01741	-0.04838	-0.00757	-0.03136	-0.05323	0.04546	5.99720
1.15072	7861.00140	53.38301	29.56884	2.22306	0.41487	0.65028	5.54596	1251828798.32395	0.07018	-0.07612	0.13337	0.21613	-0.07010	0.24683	5.99466
0.25174	1270.16231	7.79692	7.13593	6.09668	-0.89331	0.92377	4.00632	1251815094.26386	0.76058	-0.48921	-0.22245	0.04864	0.04052	0.03130	7.76123
1.50411	10946.71086	60.24743	51.08871	5.82582	0.42796	0.51712	5.85100	1251783045.81865	0.02198	-0.24818	-0.08258	0.85930	0.33492	-0.32190	6.27630
1.27467	8921.76352	75.73591	25.11054	5.68799	0.70047	0.28118	1.48955	1251796302.67261	-0.12856	0.46070	0.35297	-0.16779	-0.13001	-0.25372	5.34866
0.42537	2336.16191	35.43608	7.62437	0.19402	-0.78315	0.57489	4.93050	1251788478.52805	0.56888	0.66043	0.24754	-0.01528	0.11099	0.09096	6.09047
1.41230	10127.61983	57.00576	37.60508	1.61036	0.96693	0.57074	3.45376	1251820832.24785	0.67694	0.00641	-0.20241	0.02339	-0.06816	-0.05459	5.20201
0.53206	3052.76834	65.85893	31.95207	5.65684	-0.26806	1.52211	0.74588	1251789884.81131	0.05020	-0.79869	0.15373	0.29923	-0.30310	0.39323	7.10118
0.65843	3952.84543	22.91710	20.65259	2.24261	1.04035	0.66351	2.98606	1251829480.80828	0.11727	0.49669	-0.04451	-0.09277	-0.11688	-0.09948	7.28859
0.54664	3153.89461	18.17439	15.90986	0.94706	-1.27615	0.73440	3.62743	1251804908.30215	-0.42855	0.11629	-0.08066	-0.00800	0.01447	-0.02618	5.32083
0.78046	4867.69903	28.15048	24.47246	0.45267	0.35712	0.05728	2.30999	1251779866.06324	0.87310	0.20625	0.21642	0.61212	-0.59908	-0.43382	6.59800
0.22541	1120.82194	30.40874	19.25773	5.33772	-0.14572	1.56945	6.25252	1251764550.48351	-0.78805	0.22808	-0.55002	0.20831	0.22291	-0.03498	7.25724
0.98696	6501.44796	80.05105	67.78574	3.90360	0.53696	1.34705	1.01570	1251769368.47362	-0.04756	0.12592	-0.04122	0.13534	-0.36702	0.22206	5.84255
0.39657	2150.27250	12.92850	10.38113	3.09513	-0.08573	0.32230	4.35527	1251812835.07944	-0.49595	-0.56032	-0.28809	-0.21440	0.11539	0.19219	5.43239
1.28405	9003.04054	78.44182	63.93435	0.55944	-0.47255	0.72976	5.06384	1251812741.24820	-0.06614	0.13440	0.27768	0.02739	0.03687	0.04193	6.01507
1.50064	10915.55850	101.14516	56.60067	3.77149	0.33370	0.55832	1.32491	1251812168.46579	0.42827	-0.05660	-0.23975	0.18962	-0.31442	0.89661	5.53848
1.26639	8850.13375	92.19088	85.76954	0.77110	-0.25480	1.01101	2.08720	1251799312.60508	-0.46476	-0.04889	-0.37600	-0.64134	0.14155	0.38899	5.37460
0.34030	1797.09384	13.03182	6.83662	1.70461	-0.91666	0.76754	3.44553	1251798548.80775	0.39000	-0.02783	-0.32296	0.12687	-0.13061	-0.40108	5.32282
1.18052	8113.72734	104.42463	24.96417	5.88653	-0.64731	0.72704	3.05706	1251830592.58404	-0.41867	-0.21046	-0.18655	0.47000	-0.32080	-0.02821	5.03522
0.55953	3243.95453	16.37046	13.91273	5.60362	-0.31143	0.76354	5.87363	1251817406.91496	0.26170	0.72203	-0.33741	0.22882	-0.02772	-0.01521	5.81129
0.71310	4357.55516	96.28084	40.55957	3.59369	0.53461	1.40570	1.90733	1251771981.37692	0.30268	-0.27775	-0.28125	-0.07311	-0.11310	-0.03188	5.16653
0.43029	2368.24126	38.39735	10.01724	1.69419	0.51393	1.06653	6.22470	1251812570.84560	-0.43557	0.46693	-0.31358	0.72656	0.16100	-0.23122	7.21292
1.31159	9242.49325	72.29698	52.40105	3.33671	0.40657	0.53164	5.37518	1251809548.60711	0.67209	0.17762	0.19448	-0.43529	0.27811	0.03511	6.21208
